time,frequency,tstart,tend,fstart,fend,snr,q,amplitude,phase
1439887342.171875,12.439047783167728,1439887340.0,1439887344.5,5.1470088191309715,290.71915617830007,67.27311023757733,5.077024974497339,2.2551826849842458e-05,1.4938097376539183
1439887982.59375,7.5127215751287695,1439887981.5,1439887983.5,5.1470088191309715,14.110246366351323,12.940114348079113,5.077024974497339,9.160737502473688e-06,-2.972910873077722
1439885787.71875,4.537404023946279,1439885787.5,1439885787.8125,4.0,6.622924946053,6.044638142006097,5.077024974497339,3.525275400650995e-05,0.516899845139687
1439885883.6875,17.5622880469465,1439885883.5,1439885883.75,17.14146605784395,17.993441191267316,6.313917275643804,27.877968848709678,1.0730465567926937e-06,-0.9875968600827298
1439885890.297363,546.0230192309863,1439885890.296875,1439885890.299805,290.71915617830007,717.0632615958788,6.611804266423739,5.077024974497339,4.030134350676959e-07,0.024313687363280094
1439885896.640625,16.005972160388968,1439885896.375,1439885896.6875,10.803905716617116,18.156390621930257,6.313096479632177,5.077024974497339,9.143461240399811e-07,2.8295370383135126
1439885898.008789,154.78766424180554,1439885897.996093,1439885898.011719,64.04778619978664,225.93251062459655,6.599083192035438,5.077024974497339,5.096046407052204e-07,-1.2422068511000552
1439885906.703125,16.005972160388968,1439885906.625,1439885906.75,10.965783710262784,30.062103095066156,7.103589006521659,5.077024974497339,1.0215644998506773e-06,-1.8366951975587842
1439885908.804687,20.59571996707171,1439885908.625,1439885908.875,10.965783710262784,30.062103095066156,8.029765845950033,5.077024974497339,1.0553737036126118e-06,0.15480961456541226
1439885922.125,17.3550542587692,1439885921.75,1439885922.5,17.14146605784395,17.993441191267316,6.644210658518801,65.32614684811092,1.244656949503644e-06,2.45542865208089
1439885934.710937,26.50158807671748,1439885934.625,1439885934.8125,18.156390621930257,38.68247743798249,6.8190688050937185,5.077024974497339,9.037762937599582e-07,1.671199779931136
1439885939.890625,12.439047783167728,1439885939.75,1439885939.9375,8.522063276444328,18.156390621930257,7.597466122991876,5.077024974497339,1.1522341343224416e-06,1.1640388966701471
1439885940.405273,199.17336823631422,1439885940.404297,1439885940.408203,136.45482167768992,374.0835151850062,6.25672258948692,5.077024974497339,4.355693487829231e-07,-1.1357224246157402
1439885970.59375,15.899901275111306,1439885970.375,1439885970.75,13.473309783450727,23.362775663665474,7.800575619812627,11.896938433191872,1.1335887878279e-06,-1.4851771047515956
1439885981.377929,199.17336823631422,1439885981.375,1439885981.382813,175.58354264700353,290.71915617830007,6.13882114212047,5.077024974497339,4.273614962026827e-07,1.267458538122037
1439886016.029297,120.29329630559299,1439886016.015625,1439886016.03125,106.04592024050905,175.58354264700353,6.456302972566001,5.077024974497339,5.78513571740134e-07,-0.8975883207939147
1439886053.875,17.720118753928823,1439886053.5,1439886054.25,17.175352126173255,17.905520666305446,6.710412078618217,65.32614684811092,1.387938383595042e-06,-0.22393441324717797
1439886079.375,17.720118753928823,1439886079.25,1439886079.625,17.14146605784395,17.993441191267316,6.117486132896764,65.32614684811092,1.26530140257887e-06,0.9431247938333259
1439886082.09375,4.537404023946279,1439886081.75,1439886082.25,4.0,6.622924946053,7.478308083322746,5.077024974497339,4.7272220763951686e-05,1.7342986898341477
1439886111.602539,199.17336823631422,1439886111.599609,1439886111.605469,170.70634287410587,225.93251062459655,6.572354875705761,5.077024974497339,4.7332672064039257e-07,2.784778226137844
1439886162.5,6.944440740502943,1439886162.0,1439886165.0,5.1470088191309715,8.522063276444328,7.41222134562113,65.32614684811092,4.9018230450501535e-06,-2.3898706424598473
1439886212.289062,288.346066375791,1439886212.265625,1439886212.296875,285.36039993644806,291.36297122133544,6.097848862367709,65.32614684811092,3.8363664809540887e-07,1.7603129632138186
1439892417.78125,7.5127215751287695,1439892417.5,1439892417.875,5.1470088191309715,10.965783710262784,7.09858253044752,5.077024974497339,8.879599883414162e-06,-0.9829608754257763
1439892439.09375,4.537404023946279,1439892439.0,1439892439.25,4.0,6.622924946053,6.624318603090654,5.077024974497339,0.00010788461249418189,2.8064511940290378
1439892984.828125,38.456385886608665,1439892984.78125,1439892984.84375,36.39109214779416,40.63889067834411,6.141403642726457,11.896938433191872,4.451162325474649e-06,-0.36358580851668626
1439898505.5,6.944440740502943,1439898502.0,1439898508.0,4.0,8.522063276444328,8.090891677096621,65.32614684811092,1.8277735811068743e-05,1.5956356398291058
1439898856.9375,40.74672596343521,1439898856.75,1439898857.0,39.09979499952015,45.38251913020727,7.227203690589578,65.32614684811092,6.657827559134088e-06,2.3174276748761407
1439899085.25,9.10260622359053,1439899084.5,1439899086.0,8.692010512918742,9.197844896925655,6.005354984661286,65.32614684811092,5.571605837685769e-06,-1.2923173593627524
1439899152.5625,7.3412014775377825,1439899151.5,1439899153.0,5.1470088191309715,10.965783710262784,11.094859752756614,11.896938433191872,1.855502752566451e-05,0.5443543950462073
1439899707.046875,12.439047783167728,1439899706.75,1439899707.5,6.622924946053,23.362775663665474,10.148477715999283,5.077024974497339,8.190719958659731e-06,-2.666662684310767
1439891560.5,6.801373485237764,1439891559.0,1439891562.0,4.0,7.159046446176602,7.434953483859977,65.32614684811092,1.5732687849364416e-05,-1.3577796883296929
1439891836.1875,7.3412014775377825,1439891836.0,1439891836.5,6.622924946053,8.663378235162721,6.547632766441388,11.896938433191872,7.556758222512825e-06,-0.14478809389910854
1439889075.5,6.944440740502943,1439889074.0,1439889076.0,6.7309489678807415,7.159046446176602,6.5006102633995555,65.32614684811092,1.010451840830117e-05,0.30416773553589305
1439889136.9375,17.5622880469465,1439889136.875,1439889137.0,17.14146605784395,17.993441191267316,6.338309031914821,27.877968848709678,3.104562776243763e-06,-2.198629528901209
1439889392.453125,12.439047783167728,1439889391.0,1439889394.0,5.1470088191309715,64.04778619978664,19.171697004532092,5.077024974497339,9.877925562690301e-06,1.8080174227361072
1439889492.53125,4.537404023946279,1439889492.25,1439889492.75,4.0,6.622924946053,7.861517255341865,5.077024974497339,9.846603900709638e-05,-2.6499461646963645
1439889848.9375,39.90727431247204,1439889848.375,1439889850.5,39.09979499952015,43.08310663477309,8.521846077963213,65.32614684811092,5.0354820005220334e-06,-1.054206141009556
1439889855.5625,40.74672596343521,1439889855.25,1439889855.875,39.09979499952015,41.17305047184362,6.394815156764323,65.32614684811092,3.5642205756589877e-06,-2.0218481266794748
1439893930.1875,8.198112963516538,1439893930.0,1439893930.5,6.622924946053,10.965783710262784,8.23631483454411,11.896938433191872,7.362136728690133e-06,1.0265751792971771
1439894232.53125,7.5127215751287695,1439894232.0,1439894232.75,5.1470088191309715,10.965783710262784,9.042921157012959,5.077024974497339,1.1190035052902243e-05,2.1084490075443596
1439894261.671875,211.01058776424046,1439894261.65625,1439894261.71875,204.52352478721838,213.2183476018844,6.701556059054906,65.32614684811092,1.2667741917564008e-06,-2.6030732787583863
1439894850.3125,5.271411001383829,1439894850.0,1439894851.0,4.856518575912211,5.570577953880356,6.121567897069018,11.896938433191872,6.199948033139947e-05,0.2706553540136029
1439897383.75,9.10260622359053,1439897383.5,1439897385.0,8.692010512918742,9.197844896925655,6.762904815364035,65.32614684811092,6.0110640375699336e-06,-0.6527764548274237
1439897418.5,5.639372129456103,1439897417.0,1439897421.0,4.0,8.522063276444328,7.2773734369486265,65.32614684811092,6.345368728257279e-05,-0.22045375779678877
1439897425.875,4.720414369048699,1439897425.625,1439897426.5,4.0,5.1470088191309715,6.429189889244168,11.896938433191872,0.00013288938252542385,-0.08588160400341614
1439898192.53125,5.838514631802965,1439898191.0,1439898193.0,5.1470088191309715,8.522063276444328,6.327224334743256,5.077024974497339,2.4786170927775124e-05,-2.9393847424133224
1439890001.5,6.801373485237764,1439890000.0,1439890003.0,4.0,8.522063276444328,7.267303732805165,65.32614684811092,1.3763749023898957e-05,-0.5328489368684448
1439890426.5,5.639372129456103,1439890423.0,1439890428.0,4.0,6.622924946053,7.716684040810005,65.32614684811092,4.8533194031155974e-05,-0.17139744121065745
1439890556.59375,7.5127215751287695,1439890555.5,1439890557.5,5.1470088191309715,10.965783710262784,12.486257686194458,5.077024974497339,1.3086292944080175e-05,-0.09633729035850208
1439890611.46875,7.5127215751287695,1439890611.25,1439890611.625,5.1470088191309715,10.965783710262784,7.583120551860128,5.077024974497339,8.006965996413136e-06,-0.13201354284787073
1439891010.461914,607.6273865257201,1439891010.460937,1439891010.464844,574.9948598856963,651.655240950696,6.750361662868697,11.896938433191872,6.171268473523899e-07,-2.4119578264802577
1439902575.59375,12.749727946641702,1439902575.0,1439902576.5,8.522063276444328,18.156390621930257,8.58756464422255,11.896938433191872,7.197968926610162e-06,-3.0487558709600213
1439903081.484375,9.667011050715827,1439903079.5,1439903083.0,5.1470088191309715,106.04592024050905,44.75685474374914,5.077024974497339,4.418741476328675e-05,0.2875829698684668
1439903161.78125,7.5127215751287695,1439903161.25,1439903162.25,5.1470088191309715,10.965783710262784,10.309672929807002,5.077024974497339,1.5315930049045392e-05,-1.6648525054392476
1439908081.5,6.944440740502943,1439908080.0,1439908084.0,5.1470088191309715,7.757834685064465,9.707208187883227,65.32614684811092,2.5731469892870024e-05,-0.986599299078302
1439910938.71875,7.5127215751287695,1439910938.0,1439910939.5,4.0,14.110246366351323,13.920549339828396,5.077024974497339,2.189239805492062e-05,-3.030543277597099
1439911106.097168,678.5534996833959,1439911106.085937,1439911106.109375,481.3527879371854,830.5183281671183,11.639674100496794,11.896938433191872,1.1992686919581956e-06,2.5742747499306753
1439911888.4375,5.271411001383829,1439911888.0,1439911889.0,4.0,6.220811059023403,6.542717930655549,11.896938433191872,7.468664007834182e-05,2.6189023867464747
1439912052.5,4.302315689011998,1439912050.0,1439912055.0,4.198810330586281,4.438776239702619,6.905182576717328,65.32614684811092,0.00036141185573847836,2.09762366426768
1439908682.34375,7.5127215751287695,1439908682.0,1439908682.5,5.1470088191309715,10.965783710262784,8.864349273817286,5.077024974497339,1.4152201255247169e-05,-2.9257778557334366
1439908803.59375,7.5127215751287695,1439908802.0,1439908804.0,5.1470088191309715,18.156390621930257,23.17787886245407,5.077024974497339,3.510292690704665e-05,0.17881117315725878
1439908804.25,7.547443755904196,1439908804.0,1439908805.0,5.896443169545091,9.790571391662949,10.689395771986218,65.32614684811092,1.350090080643299e-05,-1.2824705672813719
1439909369.78125,4.537404023946279,1439909369.75,1439909369.875,4.0,6.622924946053,6.127354990037525,5.077024974497339,0.0001207377815160536,0.16521250276114796
1439909430.125,8.082037186146549,1439909429.5,1439909431.0,5.1470088191309715,9.67462255801697,8.865284010140787,27.877968848709678,9.41484242994053e-06,-1.82749305915337
1439909433.625,22.748588519913362,1439909433.5,1439909434.0,20.953728625634625,23.399580410022704,6.060748461020586,65.32614684811092,5.111337477089382e-06,-2.8761501111004746
1439909798.53125,7.5127215751287695,1439909798.0,1439909799.0,5.1470088191309715,10.965783710262784,10.39500299831567,5.077024974497339,1.6299672394282032e-05,-2.930941064329342
1439910333.46875,7.5127215751287695,1439910333.375,1439910333.625,6.622924946053,10.965783710262784,7.175589194268741,5.077024974497339,1.0541281053307197e-05,-2.037813304575365
1439906928.328125,12.439047783167728,1439906928.3125,1439906928.375,8.522063276444328,14.110246366351323,6.49169449520414,5.077024974497339,5.775276582326818e-06,0.027747254975226072
1439907131.5,6.944440740502943,1439907131.0,1439907133.0,6.872534839654261,7.164704030365114,6.464068701133273,65.32614684811092,1.613814697543171e-05,2.42642139255362
1439907295.5,6.944440740502943,1439907294.0,1439907299.0,5.1470088191309715,7.159046446176602,7.479358672213743,65.32614684811092,2.109787152747247e-05,-2.527164407690574
1439907502.21875,5.838514631802965,1439907502.125,1439907502.25,4.0,6.622924946053,6.630550234378071,5.077024974497339,3.0208380329201942e-05,2.4177635039806202
1439914242.830078,313.2974141331144,1439914242.8125,1439914242.835938,285.36039993644806,374.0835151850062,6.852413623418706,11.896938433191872,7.521624860532342e-07,0.18897970459680388
1439914548.96875,4.537404023946279,1439914548.5,1439914549.0625,4.0,6.220811059023403,7.196000686339389,5.077024974497339,0.00013903254355004645,0.9982994749160676
1439914608.90625,4.537404023946279,1439914608.8125,1439914609.0,4.0,6.622924946053,6.111503175602619,5.077024974497339,0.00011643463399543704,3.046318944058005
1439914873.0625,15.938541019785676,1439914872.875,1439914873.25,14.820032836289577,16.80226404064448,6.918293060172934,27.877968848709678,5.319207141763881e-06,2.463823646182437
1439901769.53125,5.838514631802965,1439901769.4375,1439901769.625,5.1470088191309715,8.522063276444328,6.660639727948241,5.077024974497339,2.799232055239706e-05,-1.6580023064641696
1439902339.25,4.515705965541198,1439902337.0,1439902341.0,4.0,8.522063276444328,8.52224790117438,27.877968848709678,0.00026161350109112395,-1.8470863626503533
1439910420.5,6.801373485237764,1439910420.0,1439910421.0,6.7309489678807415,6.872534839654261,6.028092867516056,65.32614684811092,1.614619129232489e-05,2.7419814253928334
1439900229.21875,5.838514631802965,1439900229.125,1439900229.3125,4.0,6.622924946053,6.105524629022649,5.077024974497339,2.802722216248095e-05,-0.8536388501684651
1439904911.9375,34.49590160668089,1439904911.75,1439904912.25,33.43539991080523,35.48476626730966,6.918538518543414,65.32614684811092,6.021157416827279e-06,1.1932581675435985
1439905675.870605,546.0230192309863,1439905675.86914,1439905675.871094,481.3527879371854,619.3817611564933,6.630215537630887,5.077024974497339,6.977330234057911e-07,0.5994613718869106
1439913455.34375,7.5127215751287695,1439913455.0,1439913456.0,5.1470088191309715,10.965783710262784,11.280772647967424,5.077024974497339,1.8912197580643643e-05,0.7412754969741273
1439913625.21875,7.5127215751287695,1439913624.75,1439913625.5,5.1470088191309715,10.965783710262784,8.631881997904813,5.077024974497339,1.3653927035856962e-05,-1.631978881729421
1439913642.5,5.639372129456103,1439913642.0,1439913643.0,5.580979503132083,5.6983757056693145,6.134389492599715,65.32614684811092,5.695102926007723e-05,1.442252900610669
1439913647.90625,5.838514631802965,1439913647.8125,1439913648.0,4.0,6.622924946053,6.21590287233569,5.077024974497339,2.792335108471882e-05,2.2994160020429604
1439912775.328125,9.667011050715827,1439912775.25,1439912775.5,8.522063276444328,14.110246366351323,6.1646553404880455,5.077024974497339,6.390118445241608e-06,1.1522468516842657
1439912806.4375,9.155048580020672,1439912805.5,1439912807.5,6.622924946053,136.45482167768992,12.801196087897118,11.896938433191872,1.1766079042086363e-05,0.4947717386988341
1439913075.90625,4.537404023946279,1439913075.75,1439913076.0,4.0,6.622924946053,6.537697067870361,5.077024974497339,0.00012739844536953265,1.2287226950116996
1439901115.5,6.801373485237764,1439901115.0,1439901117.0,6.7309489678807415,7.01709897781808,6.10636122947743,65.32614684811092,1.868746137902123e-05,0.03212196725866565
1439901123.859375,12.439047783167728,1439901123.0,1439901124.0,5.1470088191309715,30.062103095066156,22.912157990849526,5.077024974497339,1.9923739440094566e-05,-1.1785401672760012
1439901124.125,9.812640931433492,1439901124.0,1439901125.0,6.622924946053,15.556626743160145,9.856800414692165,27.877968848709678,8.208069181850578e-06,2.8809185227891847
1439901168.5,6.801373485237764,1439901167.0,1439901170.0,5.1470088191309715,7.159046446176602,7.611348679084279,65.32614684811092,2.206196022219106e-05,-2.791807199255697
1439915360.5,6.944440740502943,1439915360.0,1439915361.0,6.622924946053,8.522063276444328,6.400667010281005,65.32614684811092,1.7898075007259546e-05,2.2707171974610643
1439903699.25,9.10260622359053,1439903699.0,1439903700.0,9.008353694836043,9.197844896925655,6.030256807757979,65.32614684811092,5.991547113623083e-06,-2.842675597884001
1439903761.9375,39.90727431247204,1439903761.625,1439903762.625,39.49405622665597,41.17305047184362,6.700170418153219,65.32614684811092,6.673762730873071e-06,-0.5727616973053186
1439903960.191894,329.7775672704214,1439903960.125,1439903960.234375,49.774763129782684,619.3817611564933,33.931548637822814,5.077024974497339,3.975358022188724e-06,1.6802693056620925
1439904521.40625,5.838514631802965,1439904521.3125,1439904521.4375,5.1470088191309715,6.622924946053,6.124722916654899,5.077024974497339,2.7096394809518824e-05,-2.1137368424820475
1439904771.8125,39.90727431247204,1439904771.625,1439904772.0,39.49405622665597,41.17305047184362,6.308279644332587,65.32614684811092,6.21727429949965e-06,-2.44894763471064
1439906602.8125,8.198112963516538,1439906602.5,1439906604.0,6.622924946053,14.110246366351323,7.997425986571425,11.896938433191872,8.78470284038524e-06,2.4597142714377256
